NO,PROVINSI,KABUPATEN,STASIUN,BUJUR,LINTANG,HTH,KRITERIA
1163,Aceh,Bireuen,Samalanga,96.36666,5.19793,5,1
1164,Aceh,Aceh Utara,Dewantara,97.01768,5.24592,1,1
1165,Aceh,Lhokseumawe,Bpbd Lhokseumawe,97.15007,5.1305,4,1
1166,Aceh,Aceh Timur,Peureulak Timur,97.89403,4.73842,4,1
1167,Aceh,Bener Meriah,"Kp Gayo, Bandar",96.8971,4.75359,5,1
1168,Aceh,Aceh Tengah,Bebesen,96.83632,4.63652,1,1
1169,Aceh,Aceh Tengah,Bintang,97.1,4.54,4,1
1170,Aceh,Aceh Tengah,Bpp Kebayakan,96.823,4.655,2,1
1171,Aceh,Aceh Tengah,Bpp Silih Nara,96.695,4.628,5,1
1172,Aceh,Aceh Tengah,Jagong Jeget,96.75,4.37,4,1
1173,Aceh,Aceh Tengah,Pegasing,96.80801,4.59525,3,1
1174,Aceh,Gayo Lues,Smpk Blang Kejeren,97.3223,3.99798,4,1
1175,Aceh,Aceh Jaya,Darul Hikmah,95.46,4.797,1,1
1176,Aceh,Aceh Jaya,Indra Jaya,95.365,5.05,1,1
1177,Aceh,Aceh Jaya,Lamno,95.343859,5.112168,1,1
1178,Aceh,Aceh Jaya,Panga,95.70084,4.55945,8,2
1179,Aceh,Aceh Jaya,Pasie Raya,95.91,4.55,8,2
1180,Aceh,Aceh Jaya,Setia Bakti,95.56,4.7,1,1
1181,Aceh,Aceh Barat,"Arr Manggi Tutut, Sungai Mas",96.133,4.521,3,1
1182,Aceh,Aceh Barat,"Klimatologi Kampung Mesjid, Kaway Xvi",96.165,4.228,5,1
1183,Aceh,Nagan Raya,"Arr Gunong Kong, Darul Makmur",96.580978,4.0512,3,1
1184,Aceh,Nagan Raya,"Arr Seumanyam, Darul Makmur",96.652986,3.972853,4,1
1185,Aceh,Nagan Raya,Beutong,96.419063,4.248875,4,1
1186,Aceh,Nagan Raya,Beutong Ateuh Banggalang,96.510905,4.462784,6,2
1187,Aceh,Nagan Raya,Darul Makmur,96.513028,3.996054,5,1
1188,Aceh,Nagan Raya,Seunagan Timur,96.34037,4.258812,4,1
1189,Aceh,Aceh Barat Daya,"Bendung Susoh, Blang Pidie",96.848317,3.749697,4,1
1190,Aceh,Aceh Barat Daya,Lembah Sabil,96.93697,3.58942,3,1
1191,Aceh,Aceh Selatan,Bakongan Timur,97.536,2.888,5,1
1192,Aceh,Aceh Selatan,Kluet Tengah,97.36,3.22,6,2
1193,Aceh,Aceh Selatan,Kluet Utara,97.31301,3.13168,4,1
1194,Aceh,Aceh Selatan,Kota Bahagia,97.514,2.995,2,1
1195,Aceh,Aceh Selatan,Labuhan Haji Barat,96.96027,3.59917,4,1
1196,Aceh,Aceh Selatan,Meukek,97.06362,3.44713,4,1
1197,Aceh,Aceh Selatan,Pasie Raja,97.297,3.168,5,1
1198,Aceh,Aceh Selatan,Sama Dua,97.12486,3.32962,5,1
1199,Aceh,Aceh Selatan,Sawang,97.09322,3.39791,9,2
1200,Aceh,Aceh Singkil,"Keb. Lae Butar, Gunung Meriah",97.97409,2.37419,6,2
1201,Aceh,Aceh Singkil,"Waduk Sianjo-Anjo, Simpang Kanan",97.98,2.418,4,1
1202,Aceh,Subulussalam,Simpang Kiri,97.985,2.655,3,1
1203,Aceh,Subulussalam,Sultan Daulat,97.979,2.712,5,1
1204,Aceh,Simeulue,Teupah Barat,96.245,2.441,5,1
1205,Sumatera Barat,AGAM,Bpp Bawan,100.04,-0.21,4,1
1206,Sumatera Barat,AGAM,Koto Tuo,100.3,-0.37,4,1
1207,Sumatera Barat,AGAM,Lubuk Basung,99.95,-0.29,4,1
1208,Sumatera Barat,AGAM,Gaw Palupuh,100.34,-0.18,4,1
1209,Sumatera Barat,AGAM,Tiku,99.91,-0.37,4,1
1210,Sumatera Barat,AGAM,Tanjung Raya - Maninjau,100.1513889,-0.291694444,4,1
1211,Sumatera Barat,AGAM,Gaw Pasadama,100.38,-0.25,4,1
1212,Sumatera Barat,DHARMASRAYA,Bpp Koto Salak,101.73,-1.19,8,2
1213,Sumatera Barat,DHARMASRAYA,Sei Dareh,101.5025,-1.061,4,1
1214,Sumatera Barat,KEPULAUAN MENTAWAI,Muara Sikabaluan,98.97975,-1.130861111,5,1
1215,Sumatera Barat,KOTA BUKITTINGGI,Bpbd Bukittinggi,100.37,-0.284,5,1
1216,Sumatera Barat,KOTA PADANG,Lubuk Minturun,100.3841944,-0.8455,4,1
1217,Sumatera Barat,KOTA PADANG,Water Plan  Semen Padang,100.4803056,-0.9605,4,1
1218,Sumatera Barat,KOTA PADANG,Nanggalo,100.41,-0.91,5,1
1219,Sumatera Barat,KOTA PARIAMAN,Pariaman,100.13,-0.6,4,1
1220,Sumatera Barat,KOTA PAYAKUMBUH,Payakumbuh Barat,100.623,-0.221,4,1
1221,Sumatera Barat,KOTA SAWAHLUNTO,Bpp Kolok,100.7266944,-0.6025,5,1
1222,Sumatera Barat,KOTA SOLOK,Lubuk Sikarah,100.61,-0.77,4,1
1223,Sumatera Barat,LIMAPULUH KOTA,Akabiluru,100.5305556,-0.225,6,2
1224,Sumatera Barat,LIMAPULUH KOTA,Bpp Tanjung Pati,100.6583333,-0.169444444,5,1
1225,Sumatera Barat,LIMAPULUH KOTA,Politani Tanjungpati,100.6658056,-0.17,4,1
1226,Sumatera Barat,LIMAPULUH KOTA,Luhak,100.68,-0.28,10,2
1227,Sumatera Barat,LIMAPULUH KOTA,Padang Mangatas,100.6878889,-0.274638889,3,1
1228,Sumatera Barat,LIMAPULUH KOTA,Php Situjuah,100.635,-0.293305556,4,1
1229,Sumatera Barat,LIMAPULUH KOTA,Suliki,100.5021944,-0.101694444,5,1
1230,Sumatera Barat,PADANG PARIAMAN,Sicaung,100.31,-0.52,4,1
1231,Sumatera Barat,PADANG PARIAMAN,Padang Laring,100.089,-0.334694444,4,1
1232,Sumatera Barat,PADANG PARIAMAN,Tandikat,100.2511944,-0.51,4,1
1233,Sumatera Barat,PADANG PARIAMAN,Bpp Sintuk,100.26,-0.653111111,4,1
1234,Sumatera Barat,PADANG PARIAMAN,Sei Geringging,100.08,-0.42,5,1
1235,Sumatera Barat,PADANG PARIAMAN,Bpp Pilubang,100.099,-0.537805556,5,1
1236,Sumatera Barat,PADANG PARIAMAN,Ulakan Tapakis,100.22,-0.7,5,1
1237,Sumatera Barat,PADANG PARIAMAN,Limau Purut,100.17,-0.53,4,1
1238,Sumatera Barat,PASAMAN,Petok,100.0978056,0.294194444,4,1
1239,Sumatera Barat,PASAMAN,Rao,100.0186111,0.560805556,4,1
1240,Sumatera Barat,PASAMAN,Simpati,100.16,0.01,4,1
1241,Sumatera Barat,PASAMAN BARAT,Gunung Tuleh,99.759,0.293583333,4,1
1242,Sumatera Barat,PASAMAN BARAT,Kinali,99.90722222,-6.08E-02,5,1
1243,Sumatera Barat,PASAMAN BARAT,Parit,99.52908333,0.283944444,4,1
1244,Sumatera Barat,PASAMAN BARAT,Sei Talang,99.78575,2.58E-02,4,1
1245,Sumatera Barat,PASAMAN BARAT,Sukamenanti,99.80580556,0.101888889,4,1
1246,Sumatera Barat,PASAMAN BARAT,Sasak,99.70530556,0.03,4,1
1247,Sumatera Barat,PASAMAN BARAT,Sei Baremas,99.45330556,0.272194444,4,1
1248,Sumatera Barat,PASAMAN BARAT,Uptb Talamau,99.95019444,0.187305556,6,2
1249,Sumatera Barat,PESISIR SELATAN,Lunang,100.98,-2,4,1
1250,Sumatera Barat,PESISIR SELATAN,Bpk Batang Kapas,100.6113611,-1.488722222,4,1
1251,Sumatera Barat,PESISIR SELATAN,Bpk Duku Nanggalo,100.48,-1.16,4,1
1252,Sumatera Barat,PESISIR SELATAN,Kambang,100.74,-1.673805556,4,1
1253,Sumatera Barat,SIJUNJUNG,Bpp 4 Nagari,100.8761944,-0.672138889,4,1
1254,Sumatera Barat,SIJUNJUNG,Bpk Tanjung Ampalu,100.96,-0.64,5,1
1255,Sumatera Barat,SIJUNJUNG,Kupitan,100.8383056,-0.700888889,4,1
1256,Sumatera Barat,SIJUNJUNG,Muara Sijunjung,100.992,-0.59975,5,1
1257,Sumatera Barat,SIJUNJUNG,Kumanis,100.8790278,-0.525611111,5,1
1258,Sumatera Barat,SOLOK,Muara Panas,100.6912778,-0.851138889,4,1
1259,Sumatera Barat,SOLOK,Gunung Talang,100.63,-1.02,4,1
1260,Sumatera Barat,SOLOK,Bpk Hiliran Gumanti,100.8703889,-1.0945,2,1
1261,Sumatera Barat,SOLOK,Bbi Surian,100.87,-1.248611111,3,1
1262,Sumatera Barat,SOLOK,Tigo Lurah,101.0548056,-1.055027778,4,1
1263,Sumatera Barat,SOLOK,Bpk X Koto Diatas,100.6433333,-0.620277778,5,1
1264,Sumatera Barat,SOLOK SELATAN,Pekonina,101.1432778,-1.590527778,2,1
1265,Sumatera Barat,SOLOK SELATAN,Lubuk Gadang Selatan,101.178,-1.576,2,1
1266,Sumatera Barat,SOLOK SELATAN,Bpp Sangir Batanghari,101.39,-1.27,4,1
1267,Sumatera Barat,SOLOK SELATAN,Sangir Jujuan,101.3204167,-1.434361111,4,1
1268,Sumatera Barat,TANAH DATAR,Batipuh,100.4633333,-0.466666667,4,1
1269,Sumatera Barat,TANAH DATAR,Malalo,100.4838889,-0.571916667,4,1
1270,Sumatera Barat,TANAH DATAR,Cubadak,100.5419444,-0.465833333,4,1
1271,Sumatera Barat,TANAH DATAR,Galo Gandang,100.5555278,-0.485416667,4,1
1272,Sumatera Barat,TANAH DATAR,Ombilin Weir,100.5508333,-0.560833333,6,2
1273,Sumatera Barat,TANAH DATAR,Rambatan,100.5677778,-0.51,3,1
1274,Sumatera Barat,TANAH DATAR,Salimpaung,100.5718056,-0.333777778,4,1
1275,Sumatera Barat,TANAH DATAR,Sei Tarab,100.5668889,-0.413305556,4,1
1276,Sumatera Barat,TANAH DATAR,Bpp Sungayang,100.63,-0.38,3,1
1277,Sumatera Barat,TANAH DATAR,Dinas Pertanian Tanah Datar,100.6245,-0.474638889,5,1
1278,Sumatera Barat,TANAH DATAR,Bpk X Koto Paninjauan,100.4216667,-0.435833333,3,1
1279,Sumatera Utara,Asahan,Ambalutu,99.44,2.89,5,1
1280,Sumatera Utara,Asahan,Air Batu Empl,99.66,2.73,4,1
1281,Sumatera Utara,Asahan,Bandar Pasir Mandoge,99.333,2.77052,4,1
1282,Sumatera Utara,Asahan,Bandar Pulau Pekan,99.43243,2.7004,3,1
1283,Sumatera Utara,Asahan,Bandar Selamat,99.51,2.66,3,1
1284,Sumatera Utara,Asahan,Gunung Melayu,99.53,2.71,3,1
1285,Sumatera Utara,Asahan,Huta Padang,99.309,2.829,6,2
1286,Sumatera Utara,Asahan,Pulu Raja Empl,99.62402,2.69937,4,1
1287,Sumatera Utara,Asahan,Rawang Baru,99.68403,3.05326,5,1
1288,Sumatera Utara,Asahan,Sei Dadap Empl,99.69042,2.93406,5,1
1289,Sumatera Utara,Asahan,Sei Silau,99.51183,2.9355,4,1
1290,Sumatera Utara,Asahan,Sipaku,99.70156,2.90354,2,1
1291,Sumatera Utara,Batu Bara,Bah Bolon,99.3708,3.2977,6,2
1292,Sumatera Utara,Batu Bara,Barian,99.31355,3.41671,6,2
1293,Sumatera Utara,Batu Bara,Dusun Hulu,99.55,3.12,6,2
1294,Sumatera Utara,Batu Bara,Lubuk Besar,99.48099,3.19569,6,2
1295,Sumatera Utara,Batu Bara,Sei Balai / Sukarame,99.58518,3.12636,2,1
1296,Sumatera Utara,Batu Bara,Sei Muka,99.55197,3.12516,6,2
1297,Sumatera Utara,Batu Bara,Sei Suka Deras,99.33223,3.33978,11,3
1298,Sumatera Utara,Batu Bara,Tanah Gambus,99.40356,3.20413,7,2
1299,Sumatera Utara,Batu Bara,Tanah Itam Ulu Afd I,99.45741,3.19494,7,2
1300,Sumatera Utara,Binjai,Binjai Kota,98.42501,3.6008,1,1
1301,Sumatera Utara,Dairi,Bantun Kerbo,98.23778,2.77052,4,1
1302,Sumatera Utara,Dairi,Gunung Sayang,99.23398,2.88922,4,1
1303,Sumatera Utara,Dairi,Lae Hole,99.41042,2.68126,6,2
1304,Sumatera Utara,Dairi,Sidikalang,98.32546,2.72987,6,2
1305,Sumatera Utara,Dairi,Sipoltong,98.24882,2.86553,6,2
1306,Sumatera Utara,Dairi,Sitinjo,98.37,2.73,6,2
1307,Sumatera Utara,Deli serdang,Bandar Klippa,98.76142,3.61089,6,2
1308,Sumatera Utara,Deli serdang,Bptd Sampali,98.70484,3.62038,1,1
1309,Sumatera Utara,Deli serdang,Bulu Cina,98.536,3.677,1,1
1310,Sumatera Utara,Deli serdang,Kebun Batang Kuis,98.81811,3.57126,5,1
1311,Sumatera Utara,Deli serdang,Saentis,98.75706,3.63269,6,2
1312,Sumatera Utara,Deli serdang,Sibiru-Biru,98.68473,3.42673,1,1
1313,Sumatera Utara,Deli Serdang,Staklim Deli Serdang,98.71502,3.62159,4,1
1314,Sumatera Utara,Deli serdang,Sampali Emplasmen,98.7145,3.60797,6,2
1315,Sumatera Utara,Deli serdang,Tandem,98.5148,3.6355,2,1
1316,Sumatera Utara,Humbang Hasundutan,Baktiraja,98.81895,2.32121,4,1
1317,Sumatera Utara,Humbang Hasundutan,Dolok Sanggul,98.74397,2.25938,5,1
1318,Sumatera Utara,Humbang Hasundutan,Lintong Nihuta,98.86922,2.27645,4,1
1319,Sumatera Utara,Humbang Hasundutan,Pakkat Hauagong,98.469,2.177,4,1
1320,Sumatera Utara,Humbang Hasundutan,Paranginan,98.92583,2.30372,5,1
1321,Sumatera Utara,Humbang Hasundutan,Parlilitan,98.45562,2.32269,5,1
1322,Sumatera Utara,Humbang Hasundutan,Pollung,98.72466,2.33231,4,1
1323,Sumatera Utara,Humbang Hasundutan,Tarabintang,98.41952,2.271,3,1
1324,Sumatera Utara,Karo,Barusjahe,98.58055,3.1122,3,1
1325,Sumatera Utara,Karo,Juhar,98.277,3.004,5,1
1326,Sumatera Utara,Karo,Kabanjahe,98.49052,3.10267,4,1
1327,Sumatera Utara,Karo,Kuta Buluh,98.28743,3.15924,4,1
1328,Sumatera Utara,Karo,Kuta Gadung,98.51186,3.1743,5,1
1329,Sumatera Utara,Karo,Laubaleng,98.0846,3.10238,7,2
1330,Sumatera Utara,Karo,Mardinding,98.00032,3.22527,2,1
1331,Sumatera Utara,Karo,Pancar Jaya,98.35,3.08,5,1
1332,Sumatera Utara,Karo,Sinabung,98.32409,3.13733,4,1
1333,Sumatera Utara,Karo,Tiga Pancur,98.43078,3.12679,2,1
1334,Sumatera Utara,Karo,Tongkoh,98.54032,3.20235,4,1
1335,Sumatera Utara,Labuhan Batu,Aek Nabara Selatan,99.95511,2.05822,6,2
1336,Sumatera Utara,Labuhan Batu,Aek Nabara Utara,99.95919,2.05808,6,2
1337,Sumatera Utara,Labuhan Batu,Ajamu -1 Afd I,100.16058,2.45842,5,1
1338,Sumatera Utara,Labuhan Batu,Bpp Bilah Barat,99.79865,2.12043,4,1
1339,Sumatera Utara,Labuhan Batu,Diperta Labuhan Batu,99.82329,2.1117,7,2
1340,Sumatera Utara,Labuhan Batu,Kebun Negeri Lama,100.06993,2.3178,4,1
1341,Sumatera Utara,Labuhan Batu,Kebun Rantau Prapat,99.80146,2.11731,6,2
1342,Sumatera Utara,Labuhan Batu,Panei Hilir,100.12326,2.61923,4,1
1343,Sumatera Utara,Labuhan Batu,Tj. Sarang Elang/ Panai Hulu,100.1306,2.48322,5,1
1344,Sumatera Utara,Labuhan Batu,Pangkatan,99.9796,2.08099,4,1
1345,Sumatera Utara,Labuhan Batu,Ujung Bandar,99.85322,2.07767,6,2
1346,Sumatera Utara,Labuhan Batu Selatan,Aek Torop,100.15581,1.79242,5,1
1347,Sumatera Utara,Labuhan Batu Selatan,Bukit Tujuh,100.2333,1.56902,5,1
1348,Sumatera Utara,Labuhan Batu Selatan,Kota Pinang,100.01431,1.82345,3,1
1349,Sumatera Utara,Labuhan batu Selatan,Sei Beruhur,100.25484,1.77132,6,2
1350,Sumatera Utara,Labuhan Batu Selatan,Sei Daun,100.32679,1.66958,6,2
1351,Sumatera Utara,Labuhan Batu Selatan,Sei Kanan/Lg Payung,99.91534,1.72594,9,2
1352,Sumatera Utara,Labuhan Batu Selatan,Sei Kebara,100.2531,1.74099,5,1
1353,Sumatera Utara,Labuhan Batu Selatan,Sei Meranti,100.222,1.616,4,1
1354,Sumatera Utara,Labuhan Batu Selatan,Sisumut,100.11,1.96,6,2
1355,Sumatera Utara,Labuhan Batu Selatan,Torgamba,100.27919,1.71239,3,1
1356,Sumatera Utara,Labuhan Batu Utara,Aek Hite Toras,99.87712,2.31166,2,1
1357,Sumatera Utara,Labuhan Batu Utara,Gunting Saga,99.64855,2.51985,4,1
1358,Sumatera Utara,Labuhan Batu Utara,Kampung Mesjid,100.02729,2.57552,4,1
1359,Sumatera Utara,Labuhan Batu Utara,Labuhan Haji,99.72,2.55,4,1
1360,Sumatera Utara,Labuhan Batu Utara,Lobu Rampah,99.811,2.28,6,2
1361,Sumatera Utara,Labuhan Batu Utara,Membang Muda,99.67255,2.55048,5,1
1362,Sumatera Utara,Labuhan Batu Utara,Merbau Selatan,99.83194,2.20892,6,2
1363,Sumatera Utara,Labuhan Batu Utara,Tanjung Leidong,99.641,2.611,4,1
1364,Sumatera Utara,Langkat,Bahorok,98.1465,3.5313,4,1
1365,Sumatera Utara,Langkat,Boyan,98.30003,3.52166,5,1
1366,Sumatera Utara,Langkat,Bpp Brandan Barat 2,98.234,4.0218,1,1
1367,Sumatera Utara,Langkat,Kuala Nibung,98.265,3.506,1,1
1368,Sumatera Utara,Langkat,Kutambaru,98.2366,3.4167,3,1
1369,Sumatera Utara,Langkat,Kwala Bingei,98.45,3.75,6,2
1370,Sumatera Utara,Langkat,Kwala Madu,98.44,3.73,2,1
1371,Sumatera Utara,Langkat,Langkup,98.2827,3.53644,1,1
1372,Sumatera Utara,Langkat,Serapit,98.3379,3.576,2,1
1373,Sumatera Utara,Mandailing Natal,Bange,99.52061,0.97399,4,1
1374,Sumatera Utara,Mandailing Natal,Hutaimbaru,99.70873,0.67397,2,1
1375,Sumatera Utara,Mandailing Natal,Kebun Plasma,99.32284,0.39715,4,1
1376,Sumatera Utara,Mandailing Natal,Kebun Timur,99.30107,0.35047,5,1
1377,Sumatera Utara,Mandailing Natal,Mompang,99.53533,0.91047,4,1
1378,Sumatera Utara,Mandailing Natal,Muarasoma,99.33961,0.69198,4,1
1379,Sumatera Utara,Mandailing Natal,Natal/Bp3K Partiluban,99.19056,0.5929,5,1
1380,Sumatera Utara,Mandailing Natal,Sinunukan,99.25629,0.45107,4,1
1381,Sumatera Utara,Medan,Helvetia,98.66412,3.62619,4,1
1382,Sumatera Utara,Nias,Stageof Onowembo,97.5752,1.30338,4,1
1383,Sumatera Utara,Nias,Stamet Binaka G. Sitoli,97.70363,1.16488,4,1
1384,Sumatera Utara,Nias Barat,Onolimbu,97.4965,0.9985,6,2
1385,Sumatera Utara,Nias Selatan,Bawonahono (Bpbd Nias Selatan),97.7772,0.5842,5,1
1386,Sumatera Utara,Padang lawas,Balangka Sitongkon,99.75,1.03,11,3
1387,Sumatera Utara,Padang Lawas,Binanga,99.77741,1.40159,6,2
1388,Sumatera Utara,Padang Lawas,Sosa Empl,100.021,1.084,4,1
1389,Sumatera Utara,Padang Lawas,Sosopan,99.479,1.227,4,1
1390,Sumatera Utara,Padang Lawas,Stamet Aek Godang,99.42,1.4,6,2
1391,Sumatera Utara,Padang Lawas Utara,Gunung Tua,99.63,1.52,7,2
1392,Sumatera Utara,Padang Lawas Utara,Siunggam,99.55,1.42,6,2
1393,Sumatera Utara,Padang Sidempuan,Padang Sidempuan,99.30672,1.30254,6,2
1394,Sumatera Utara,Pakpak Bharat,Kerajaan,98.30233,2.64581,6,2
1395,Sumatera Utara,Pakpak Bharat,Si Empat Rube Resdes,98.37944,2.56067,5,1
1396,Sumatera Utara,Pakpak Bharat,Tinada,98.3215,2.59981,5,1
1397,Sumatera Utara,Pematang Siantar,Bangun,99.08,2.985,5,1
1398,Sumatera Utara,Samosir,Nainggolan ,98.904,2.443,3,1
1399,Sumatera Utara,Samosir,Onan Runggu,98.959,2.501,5,1
1400,Sumatera Utara,Samosir,Palipi,98.801,2.493,5,1
1401,Sumatera Utara,Samosir,Pangururan,98.726,2.633,5,1
1402,Sumatera Utara,Samosir,Ronggur Nihuta,98.8,2.608,5,1
1403,Sumatera Utara,Samosir,Simanindo,98.793,2.714,4,1
1404,Sumatera Utara,Serdang Bedagai,Adolina Afd I,98.94465,3.58945,1,1
1405,Sumatera Utara,Serdang Bedagai,Bangun Bandar,99.04124,3.32091,5,1
1406,Sumatera Utara,Serdang Bedagai,Dolok Masihul,99.01071,3.3477,3,1
1407,Sumatera Utara,Serdang Bedagai,Gunung Monako,99.00032,3.22527,5,1
1408,Sumatera Utara,Serdang Bedagai,Gunung Pamela,99.06097,3.21492,4,1
1409,Sumatera Utara,Serdang Bedagai,Gunung Para 1,99.1,3.167,3,1
1410,Sumatera Utara,Serdang Bedagai,Pabatu Bibitan,99.123,3.282,5,1
1411,Sumatera Utara,Serdang Bedagai,Poktan Mangga Dua,99.17014,3.51176,6,2
1412,Sumatera Utara,Serdang Bedagai,Sarang Ginting,98.971,3.339,4,1
1413,Sumatera Utara,Serdang Bedagai,Tanjung Maria,99.05332,3.31096,4,1
1414,Sumatera Utara,Serdang Bedagai,Sipispis,99.02873,3.12729,5,1
1415,Sumatera Utara,Simalungun,Bah Jambi Bibitan,99.21644,2.97457,3,1
1416,Sumatera Utara,Simalungun,Balimbingan,99.165,2.88,4,1
1417,Sumatera Utara,Simalungun,Bandar Betsy,99.25938,3.206,6,2
1418,Sumatera Utara,Simalungun,Bukit Lima Empl,99.339,2.938,4,1
1419,Sumatera Utara,Simalungun,Dolok Ilir Emplasmen,99.171,3.131,3,1
1420,Sumatera Utara,Simalungun,Dolok Merangir,99.12045,3.11411,3,1
1421,Sumatera Utara,Simalungun,Dolok Sinumba Empl,99.32993,3.11331,7,2
1422,Sumatera Utara,Simalungun,Kebun Marihat,99.111,2.9461,4,1
1423,Sumatera Utara,Simalungun,Laras Emplasmen,99.191,3.095,3,1
1424,Sumatera Utara,Simalungun,Pematang Bandar,98.246,3.12,4,1
1425,Sumatera Utara,Simalungun,Pematang Kerasaan,99.30273,3.09688,2,1
1426,Sumatera Utara,Simalungun,Pematang Raya,98.851,2.954,4,1
1427,Sumatera Utara,Simalungun,Sidamanik,98.9154,2.86057,4,1
1428,Sumatera Utara,Simalungun,Smpk Marihat,99.09579,2.91785,3,1
1429,Sumatera Utara,Simalungun,Silau Dunia,98.95824,3.28183,5,1
1430,Sumatera Utara,Simalungun,Tinjowan,99.507,3.099,6,2
1431,Sumatera Utara,Tanjung Balai,Sijambi-Datuk Bandar,99.76405,2.95344,4,1
1432,Sumatera Utara,Tanjung Balai,Tanjung Balai Dipertanak,99.78468,2.93353,4,1
1433,Sumatera Utara,Tapanuli Selatan,Arse,99.32,1.707,5,1
1434,Sumatera Utara,Tapanuli Selatan,Bpp Batang Toru,99.052,1.485,3,1
1435,Sumatera Utara,Tapanuli Selatan,Huta Holbung,99.32,1.28,7,2
1436,Sumatera Utara,Tapanuli Selatan,Hutakoje,99.22,1.4,3,1
1437,Sumatera Utara,Tapanuli Selatan,Kebun Batang Toru,99.048,1.521,6,2
1438,Sumatera Utara,Tapanuli Selatan,Padang Balangka/Pargarutan,99.28,1.37,10,2
1439,Sumatera Utara,Tapanuli Selatan,Simagomago,99.28,1.55,3,1
1440,Sumatera Utara,Tapanuli Selatan,Sipangimbar/Saipar Dolok Hole,99.49,1.927,6,2
1441,Sumatera Utara,Tapanuli Tengah,Hiteurat,98.6135,1.90209,5,1
1442,Sumatera Utara,Tapanuli Tengah,Hutabalang,98.87211,1.59687,3,1
1443,Sumatera Utara,Tapanuli Tengah,Manduamas,98.26716,2.13118,4,1
1444,Sumatera Utara,Tapanuli Tengah,Stamet Pinang Sori,98.88,1.55,4,1
1445,Sumatera Utara,Tapanuli Utara,Gabe Hutaraja,98.96096,2.15006,4,1
1446,Sumatera Utara,Tapanuli Utara,Muara,98.98141,2.2708,6,2
1447,Sumatera Utara,Tapanuli Utara,Pagaran,98.903,2.183,2,1
1448,Sumatera Utara,Tapanuli Utara,Pahae Jae,99.11386,1.78449,4,1
1449,Sumatera Utara,Tapanuli Utara,Pahae Julu,99.05119,1.88737,4,1
1450,Sumatera Utara,Tapanuli Utara,Pangaribuan,99.12433,1.9743,5,1
1451,Sumatera Utara,Tapanuli Utara,Parmonangan,98.721,2.096,3,1
1452,Sumatera Utara,Tapanuli Utara,Purba Tua,99.187,1.935,4,1
1453,Sumatera Utara,Tapanuli Utara,Siarang Arang,98.98723,2.06636,5,1
1454,Sumatera Utara,Tapanuli Utara,Siatas Barita,98.98964,2.01182,5,1
1455,Sumatera Utara,Tapanuli Utara,Siborong-Borong,98.98013,2.21555,4,1
1456,Sumatera Utara,Tapanuli Utara,Simangumban,99.16063,1.68759,4,1
1457,Sumatera Utara,Tapanuli Utara,Sipahutar,99.07295,2.08405,4,1
1458,Sumatera Utara,Tapanuli Utara,Sipoholon,98.94244,2.07594,4,1
1459,Sumatera Utara,Tapanuli Utara,Stamet Silangit,98.9951,2.26099,4,1
1460,Sumatera Utara,Tebing Tinggi,Berohol,99.02873,3.12729,6,2
1461,Sumatera Utara,Tebing Tinggi,Kampung Baru,99.12058,3.33621,6,2
1462,Sumatera Utara,Tebing Tinggi,Rambutan,99.16762,3.37964,6,2
1463,Sumatera Utara,Toba Samosir,Bonatua Lunasi,99.15933,2.50921,2,1
1464,Sumatera Utara,Toba Samosir,Borbor,99.29,2.23,4,1
1465,Sumatera Utara,Toba Samosir,Laguboti,99.141,2.351,10,2
1466,Sumatera Utara,Toba Samosir,Lumban Julu,99.08,2.564,4,1
1467,Sumatera Utara,Toba Samosir,Narumonda,99.216,2.431,4,1
1468,Sumatera Utara,Toba Samosir,Pintu Pohan Meranti,99.34,2.54,3,1
1469,Sumatera Utara,Toba Samosir,Tampahan,99.243,2.407,6,2
1470,Gorontalo,GORONTALO,Telaga,123.041,0.58,7,2
1471,Gorontalo,GORONTALO,Stamet Djalaluddin,122.8525,0.6385,2,1
1472,Gorontalo,GORONTALO,Telaga Biru/Dulamayo,123.044,0.71,2,1
1473,Gorontalo,GORONTALO,Stageof Gorontalo,123.0142,0.6511,2,1
1474,Gorontalo,GORONTALO,Tolangohula (Lakeya),122.5309,0.7066,1,1
